Exposure,Area,VehPower,VehAge,DrivAge,BonusMalus,VehBrand,VehGas,Density,Region,ClaimNb,target
0.49,3,6,4,48,50,6,0,610,20,1,7.797291273547472
0.83,3,6,8,45,50,10,1,1101,20,1,7.890956716138919
1.0,3,6,14,70,50,9,1,1629,20,1,7.067319848653476
0.47,3,9,12,42,90,1,1,583,20,1,7.260445293626184
1.0,3,4,8,50,77,6,0,883,20,1,7.067319848653476
0.58,1,7,1,74,54,0,1,71,20,1,6.519206283250285
0.93,3,5,9,48,50,0,1,613,20,1,6.741688888206916
0.84,4,6,11,65,50,0,0,3744,20,1,7.6838639802564295
1.0,4,5,7,55,66,8,0,3744,20,1,7.47667621089884
1.0,1,4,9,43,50,10,1,85,20,1,6.9474566458336895
1.0,4,7,5,79,50,6,1,2715,20,1,7.067319848653476
0.61,3,6,8,25,76,7,0,1962,17,1,7.377921395026178
1.0,2,5,1,67,55,0,1,122,20,1,7.067319848653476
0.84,4,6,9,46,58,6,1,3744,20,1,7.067319848653476
1.0,0,6,7,60,73,8,1,30,20,2,7.067319848653476
0.46,4,7,14,54,118,0,1,3744,20,1,7.067319848653476
0.69,4,6,4,32,76,0,0,3744,20,1,8.670655634462886
0.48,2,6,4,53,50,6,0,105,4,1,5.783948251679472
0.69,4,9,11,34,60,7,1,2715,20,1,7.4685760549135445
0.8,3,5,1,22,90,7,0,1313,4,1,7.02919384725252
0.53,2,6,7,59,62,6,0,215,20,1,6.9091443138264115
0.99,1,7,9,31,69,6,0,75,20,1,5.541185110709976
0.75,3,4,6,30,64,6,1,1232,20,1,7.763221118987149
1.0,1,5,14,59,50,6,1,75,20,1,7.067319848653476
0.32,3,6,9,50,50,4,0,613,20,1,7.3604156292538985
0.2,2,5,12,48,50,9,0,162,20,1,6.699032250329157
0.76,2,9,16,46,95,6,1,383,20,1,7.9340298225913655
1.0,3,7,5,40,50,1,0,611,20,1,7.067319848653476
0.76,4,5,8,19,100,0,0,3744,20,1,7.067319848653476
0.88,2,5,8,41,50,9,0,104,20,1,6.5218133473627065
0.32,3,8,1,52,56,6,1,610,20,1,7.067319848653476
1.0,0,6,7,60,73,8,1,30,20,2,7.067319848653476
0.35,4,4,13,46,52,0,1,2715,20,1,8.451091849710528
0.34,2,4,6,28,90,6,1,388,20,1,7.119433352187069
0.3,2,7,18,42,56,6,1,227,15,1,7.067319848653476
0.96,4,13,3,60,50,4,1,3744,20,1,7.855560181671448
1.0,2,6,9,48,64,0,1,383,20,1,7.067319848653476
1.0,4,5,2,49,50,3,1,3744,20,1,6.637729741767797
0.91,4,6,1,41,50,0,1,2715,20,1,5.367843429196647
1.0,3,7,4,60,50,9,0,1341,1,1,6.131530791004823
1.0,3,4,8,41,50,6,0,1232,20,1,7.393589195433388
1.0,2,4,15,59,50,10,1,215,20,1,7.067319848653476
0.1,4,6,16,18,100,9,1,3744,20,1,9.702900186935281
1.0,3,6,2,28,67,6,1,1403,20,1,7.6838639802564295
1.0,4,4,10,36,67,10,1,3744,20,1,7.067319848653476
0.53,3,11,11,47,85,0,0,1232,20,1,7.067319848653476
0.41,3,6,4,48,50,6,0,610,20,1,5.1949548535528836
0.99,1,8,11,29,50,8,1,75,20,1,7.067319848653476
0.56,2,4,11,32,72,0,1,212,20,1,8.129284071151663
0.98,1,5,15,29,50,0,1,75,20,1,6.896825768889411
1.0,4,5,6,32,50,7,0,3744,20,1,8.006700845440367
0.83,4,6,5,44,50,10,0,2715,20,1,7.067319848653476
1.0,4,7,7,50,50,0,0,3744,20,1,7.067319848653476
0.74,3,6,11,47,50,0,0,1313,4,1,5.902114072925917
0.37,2,6,12,68,71,6,0,156,4,1,7.067319848653476
1.0,2,7,4,36,59,0,0,135,4,1,7.067319848653476
0.98,2,5,13,36,68,6,1,119,4,1,7.067319848653476
0.5,2,6,6,53,50,7,0,280,4,1,7.297917222014835
1.0,1,4,15,62,50,0,1,60,4,1,7.123245619042567
1.0,3,9,2,40,50,1,0,581,4,1,7.067319848653476
0.67,4,4,7,59,50,4,1,3866,4,1,7.455298485683291
0.75,0,7,13,64,58,1,0,20,4,1,7.067319848653476
1.0,4,10,12,59,50,7,1,3866,4,1,7.067319848653476
1.0,3,6,9,27,139,6,0,1127,4,1,7.067319848653476
0.84,2,12,1,59,50,4,1,424,15,1,7.107122397884715
1.0,4,4,15,81,62,0,1,3866,4,1,7.067319848653476
0.82,4,7,4,68,50,0,1,3866,4,1,8.643602028758954
0.72,2,11,15,55,95,0,1,434,4,1,7.067319848653476
0.5,0,10,3,42,50,0,0,43,4,2,8.14051377123977
0.5,0,10,3,42,50,0,0,43,4,2,7.932914765441202
1.0,3,4,4,53,50,6,1,1193,4,1,5.581840803850959
1.0,3,7,13,46,78,9,1,1193,4,1,7.067319848653476
0.91,4,6,14,42,118,0,0,3866,4,2,7.067319848653476
1.0,0,6,4,52,52,6,0,44,4,1,4.334935027140031
0.21,1,7,8,30,50,1,0,71,17,1,4.772631879875022
0.91,4,6,14,42,118,0,0,3866,4,2,7.067319848653476
0.18,4,9,11,26,85,6,1,3866,4,1,7.067319848653476
1.0,4,7,4,43,50,8,1,3866,4,1,7.067319848653476
1.0,2,4,7,64,63,0,1,196,4,1,7.067319848653476
0.55,2,5,2,36,106,9,0,223,4,1,7.067319848653476
0.74,3,7,9,37,50,0,1,549,17,1,7.04177905036834
0.47,1,5,7,39,50,0,1,70,4,1,6.899723107284872
1.0,3,5,11,34,60,7,1,1287,14,1,5.30831720112637
0.08,3,8,1,68,50,7,0,533,17,1,7.535270006946282
0.99,2,6,8,28,100,7,1,122,17,1,7.1076547680501605
0.31,3,6,10,44,50,0,0,1753,17,1,6.6554532202977
0.13,2,6,6,29,100,0,0,473,17,1,7.675680564249676
1.0,0,5,10,49,62,0,0,9,17,1,7.067319848653476
1.0,2,6,11,75,70,6,1,185,17,1,7.067319848653476
1.0,3,5,4,49,50,7,0,1753,17,1,5.72201524291726
0.3,3,4,10,54,83,10,0,1753,17,1,5.769726257950236
0.7,3,9,12,65,54,6,1,1753,17,1,7.067319848653476
0.66,3,7,16,45,62,6,1,1753,17,1,7.435544208866559
0.59,3,6,4,44,50,6,0,1753,17,1,8.118639146798316
0.64,2,9,14,31,71,6,1,273,17,1,7.067319848653476
0.78,3,6,17,28,72,0,0,904,17,1,7.067319848653476
0.4,1,7,3,36,54,0,1,72,17,1,4.598346960639966
0.59,3,5,4,47,56,0,0,1753,17,1,9.61587214452889
0.92,3,6,7,58,50,6,0,1753,17,1,6.66049832230466
0.3,3,6,17,29,100,6,0,904,17,1,7.067319848653476
0.5,4,5,12,22,100,6,0,9307,17,1,8.422919873884393
0.8,3,8,13,32,57,6,1,1753,17,1,7.76115732798679
0.49,4,6,5,37,100,7,0,3744,20,1,7.067319848653476
0.35,3,6,3,47,66,6,0,1753,17,1,7.067319848653476
0.93,0,6,10,22,85,0,1,43,4,1,7.159050818195757
0.2,3,7,1,24,100,7,1,561,17,1,9.225568828194346
0.88,3,4,15,54,55,10,1,1753,17,1,10.592902778006396
0.34,3,5,6,25,90,3,1,1753,17,1,6.417777487728984
0.68,0,5,12,43,50,6,0,27,17,2,7.067319848653476
1.0,2,4,9,42,67,0,1,415,17,1,7.067319848653476
0.97,3,4,12,58,50,8,1,1313,4,1,6.341769244038871
0.23,3,9,15,26,100,0,1,1753,17,1,7.067319848653476
0.86,1,9,10,37,112,0,1,95,17,1,7.067319848653476
1.0,3,6,16,29,67,3,1,1753,17,1,7.067319848653476
0.11,3,4,12,26,90,7,0,1753,17,1,7.067319848653476
1.0,3,7,4,64,50,0,0,1753,17,1,6.398545016483998
0.8,2,6,11,31,60,0,0,273,17,1,6.371868224620775
0.68,0,5,12,43,50,6,0,27,17,2,7.067319848653476
0.24,3,5,13,57,100,0,1,563,7,1,7.067319848653476
1.0,0,5,15,55,50,0,1,27,17,1,7.243512974665482
0.93,3,7,1,29,75,0,0,1753,17,1,7.067319848653476
0.87,3,6,10,69,50,0,0,1313,4,1,7.054924502198758
0.41,3,5,16,29,68,7,0,1753,17,1,7.067319848653476
0.13,3,4,15,20,100,0,1,1753,17,1,7.067319848653476
1.0,2,4,4,56,90,0,1,224,17,1,7.498925103429618
0.51,3,4,30,35,68,0,1,796,0,1,7.067319848653476
0.18,4,10,10,21,100,9,1,5746,0,1,8.336390480591552
1.0,4,6,8,56,62,0,0,3184,0,1,8.048868152549057
0.21,3,11,4,54,70,6,1,796,0,1,7.21228709384188
0.29,4,4,8,19,100,10,1,3055,0,1,7.067319848653476
0.72,2,6,7,75,50,3,1,180,3,1,6.884261447566404
1.0,3,7,5,32,52,2,0,1323,17,1,8.08118742920771
0.11,3,7,2,36,95,0,0,1323,17,1,8.919517371971835
0.28,3,10,9,31,61,6,0,1381,17,1,7.067319848653476
0.37,5,10,0,26,95,0,1,27000,0,1,6.691289382421168
0.24,2,5,4,51,50,10,1,246,17,1,5.776413165691109
1.0,4,4,16,89,58,8,1,3946,17,1,7.067319848653476
0.88,3,6,4,49,62,6,0,1323,17,1,7.067319848653476
0.14,4,5,8,45,50,9,0,4128,11,2,7.02919384725252
0.86,3,8,15,39,67,10,0,1323,17,1,6.650473078921439
0.3,3,8,12,34,50,10,0,1323,17,1,6.375024819828097
1.0,3,7,8,52,54,0,1,1313,4,1,7.02919384725252
1.0,3,7,11,36,50,6,0,1323,17,1,4.462223176668158
1.0,3,5,2,35,50,6,1,1323,17,1,6.782872096835447
0.48,3,7,23,77,112,0,1,1323,17,1,7.076577799041264
0.95,3,7,2,37,76,6,0,1323,17,1,7.067319848653476
1.0,2,4,28,20,85,0,1,104,17,1,6.759823554635403
1.0,3,12,6,40,76,7,1,942,17,1,11.605912220440718
1.0,4,6,2,52,78,7,1,9307,17,1,7.494469146420559
1.0,3,6,14,33,67,0,1,1323,17,1,7.067319848653476
1.0,1,4,2,58,50,0,1,75,17,1,7.001855636337233
1.0,3,11,6,28,69,3,1,1323,17,1,7.71082355990622
1.0,2,6,10,36,63,10,0,211,17,1,4.350148895775859
0.71,3,4,12,55,60,9,1,1323,17,1,7.569411792450712
0.17,2,6,8,41,76,10,0,256,17,1,7.067319848653476
0.93,2,7,8,33,57,10,1,103,17,1,6.9296830974394075
1.0,3,5,6,54,50,8,1,1323,17,1,7.067319848653476
1.0,3,4,16,37,50,0,1,1323,17,1,3.551340040091875
0.16,2,6,18,55,50,9,1,399,4,1,7.067319848653476
0.23,2,7,11,63,50,9,0,399,4,1,6.144335837436838
0.85,2,6,7,37,50,10,0,252,15,1,6.611462910762324
1.0,1,6,10,79,68,0,0,76,4,1,7.067319848653476
1.0,0,6,10,21,85,7,0,11,18,1,7.748580810392463
0.5,2,4,10,19,95,0,1,399,4,1,7.84968256803466
0.29,2,8,9,57,50,3,1,211,14,1,5.991839476813055
0.56,2,6,1,77,62,9,1,399,4,1,7.067319848653476
0.78,2,5,12,20,100,7,1,399,4,1,5.017279836814924
0.9,0,6,14,52,68,6,0,12,4,2,8.188616899613828
1.0,5,9,8,33,50,2,1,16533,0,1,4.5217885770490405
0.72,2,6,1,83,112,1,0,399,4,2,6.070691537559284
0.98,0,4,2,49,96,7,0,37,4,2,7.067319848653476
0.67,0,12,21,76,50,1,0,30,4,1,7.067319848653476
0.9,2,6,6,79,50,0,0,399,4,1,4.49121730591206
1.0,0,4,7,39,62,8,0,13,4,1,5.216836124680153
0.09,2,4,16,57,50,0,1,211,14,1,7.496563643993123
0.78,0,7,11,40,50,7,1,32,4,1,8.66731003195674
0.58,2,6,9,44,50,10,0,399,4,1,7.067319848653476
1.0,1,7,1,46,53,0,0,84,4,1,7.02919384725252
1.0,2,6,3,42,50,7,0,206,17,1,2.4915511925066687
1.0,2,10,12,52,72,4,0,405,4,1,7.067319848653476
0.97,3,4,6,33,80,10,1,1271,19,1,7.067319848653476
0.43,2,7,20,35,60,6,0,164,4,1,8.582366511026617
1.0,2,6,10,53,50,0,0,405,4,1,4.192378302493466
1.0,4,6,10,49,50,0,0,4792,0,1,7.470571653856184
1.0,2,4,3,45,62,8,0,298,4,1,7.02919384725252
0.75,0,8,7,73,50,3,1,8,4,1,8.522654252639915
0.8,2,7,6,19,100,0,1,399,4,1,6.583768770238365
0.98,0,4,2,49,96,7,0,37,4,2,6.476987747386725
1.0,2,7,12,44,50,10,0,399,4,1,7.067319848653476
0.15,2,5,7,18,90,6,0,399,4,1,6.651713982354847
1.0,2,6,8,43,62,6,0,298,17,1,7.02919384725252
1.0,0,6,8,57,50,6,0,12,4,1,7.067319848653476
1.0,3,9,1,33,50,1,1,1260,13,1,7.067319848653476
0.8,4,7,16,62,85,6,0,4116,4,1,4.726413893273455
1.0,3,5,11,49,50,0,1,821,4,1,8.482545844463003
0.43,2,5,15,79,50,0,1,399,4,1,7.013933460260299
0.09,0,12,17,46,50,1,0,32,4,1,7.067319848653476
0.95,2,7,14,53,50,0,1,399,4,1,5.006158622069178
0.08,2,6,11,24,90,6,1,399,4,1,8.653940158535175
1.0,2,6,7,62,50,0,1,405,4,1,6.0063531596017325
0.9,0,6,14,52,68,6,0,12,4,2,7.130058477298654
0.16,2,5,13,21,125,10,1,399,4,1,7.067319848653476
0.72,2,6,1,83,112,1,0,399,4,2,7.067319848653476
0.24,2,7,8,21,100,3,1,399,4,1,7.589391461481148
0.71,1,4,5,31,100,2,0,63,4,1,4.26549281841793
1.0,0,6,3,54,58,3,0,7,4,1,7.067319848653476
1.0,0,7,5,48,62,10,0,26,4,1,7.067319848653476
1.0,5,6,12,75,67,0,0,27000,0,1,7.067319848653476
1.0,1,6,7,64,50,10,0,57,4,1,9.441871846100724
1.0,4,7,4,47,50,6,0,3490,7,1,5.521980782709098
0.74,3,7,15,53,85,2,0,567,7,1,7.067319848653476
1.0,3,6,5,30,55,6,0,1466,7,1,7.067319848653476
1.0,3,4,3,40,50,0,1,1442,7,1,7.067319848653476
1.0,2,7,20,89,50,0,1,357,7,1,7.067319848653476
0.38,4,6,14,58,50,0,1,2606,7,1,7.067319848653476
1.0,3,8,18,43,58,3,1,845,7,1,7.067319848653476
0.53,3,6,7,44,50,8,1,845,7,1,7.313886831633462
1.0,4,6,5,48,50,9,0,2606,7,1,5.449836014186946
0.58,3,9,11,24,100,7,1,1085,7,2,7.067319848653476
1.0,3,11,10,47,62,6,1,1442,7,1,7.067319848653476
0.86,3,6,11,80,106,0,1,1466,7,2,6.031766406381349
0.86,3,6,11,80,106,0,1,1466,7,2,6.914432933735378
0.21,3,4,16,50,100,6,1,1079,7,1,7.68703428317137
0.36,3,5,3,43,50,6,0,783,7,1,5.851023624277755
1.0,4,4,8,27,69,6,1,2949,7,1,7.067319848653476
0.4,3,5,14,43,112,6,1,1602,12,1,7.02919384725252
0.37,3,6,10,42,50,7,0,1468,7,1,6.0867292713337635
0.27,3,5,17,36,95,6,1,1466,7,1,7.067319848653476
1.0,3,8,2,49,50,10,0,1282,7,1,7.191143144510894
1.0,4,4,13,47,50,0,1,2656,7,1,4.801065862809164
0.26,4,5,0,47,72,6,0,3490,7,1,7.313886831633462
0.09,3,7,19,43,50,0,1,845,7,1,7.5158237591837675
1.0,3,6,1,31,71,3,0,1403,7,1,7.067319848653476
1.0,3,7,10,40,50,0,0,1466,7,1,7.067319848653476
1.0,3,6,12,53,80,0,0,575,7,1,7.067319848653476
1.0,4,5,4,56,77,7,0,3095,7,1,7.067319848653476
0.44,4,5,13,52,90,6,0,3095,7,1,7.09505608537879
0.61,3,7,7,24,100,6,1,783,7,2,6.411818267709897
0.57,4,4,9,56,62,6,0,3095,7,2,4.844187086458591
1.0,3,7,2,22,65,0,1,1602,12,3,8.613030504988414
0.56,3,8,10,39,50,6,1,1571,7,1,7.067319848653476
0.63,1,8,5,31,58,10,0,82,7,1,7.067319848653476
0.51,2,6,2,42,50,0,0,178,7,1,7.43908328515858
0.2,4,6,8,56,62,6,0,3095,7,1,10.819798284210286
1.0,3,6,11,44,50,6,0,553,7,1,7.25703796740131
0.97,4,5,3,33,68,10,1,2521,7,1,5.999730291525014
0.1,3,5,10,19,100,6,0,722,12,1,8.08509556531735
1.0,3,5,14,59,62,6,1,1466,7,1,5.651014409117545
1.0,0,6,16,45,50,0,1,45,11,1,7.067319848653476
0.61,4,7,7,52,100,5,1,2795,7,1,7.067319848653476
0.58,3,9,11,24,100,7,1,1085,7,2,8.336390480591552
1.0,3,4,6,47,68,6,1,927,7,1,7.067319848653476
0.16,3,4,0,74,70,6,1,1466,7,1,7.76004068088038
0.64,3,4,5,49,50,6,1,636,7,1,8.017637159908478
0.38,2,5,2,47,76,6,1,138,17,1,7.714838103469572
0.08,3,5,0,19,100,6,0,722,12,1,10.63623325948433
1.0,4,7,4,42,50,7,0,3293,6,1,7.64785283710345
1.0,3,6,16,54,50,7,1,1466,7,1,4.343805421853684
0.67,4,6,7,45,50,3,1,2795,7,1,7.049523902277896
0.22,4,6,14,25,95,9,1,2537,7,1,7.067319848653476
1.0,3,4,6,52,50,8,0,1466,7,1,7.067319848653476
0.28,3,6,4,19,125,0,0,1602,12,1,7.02919384725252
0.86,4,5,4,50,63,9,1,3095,7,1,6.244982102277174
0.49,3,6,12,70,118,0,0,1403,7,1,7.045079469845356
0.17,1,8,4,33,59,6,0,51,4,1,6.375024819828097
1.0,0,11,4,24,112,0,0,23,4,1,7.067319848653476
0.03,2,10,16,33,95,6,0,182,4,1,7.943441967278578
0.73,0,5,1,25,55,0,0,45,17,1,4.297965447047447
1.0,1,6,8,71,50,6,0,50,4,1,5.872174125916658
0.2,0,7,12,59,50,2,1,23,4,1,8.727940222393896
1.0,1,6,4,70,50,0,1,57,4,1,7.067319848653476
1.0,4,4,12,50,80,6,0,3724,0,1,7.067319848653476
0.91,2,6,6,70,50,6,0,105,4,1,7.067319848653476
1.0,0,5,3,54,50,7,1,30,4,1,7.067319848653476
0.64,3,6,10,29,80,10,0,1313,4,1,6.718481612175543
0.34,0,5,11,39,53,7,1,42,4,1,7.890432822851481
0.21,0,5,6,69,50,6,0,7,4,1,6.847697371552765
1.0,3,5,3,70,50,6,0,754,4,1,7.067319848653476
0.32,3,5,10,60,50,9,0,741,4,1,7.02919384725252
1.0,0,5,10,31,50,6,0,24,4,1,5.936321747610773
0.42,0,5,7,49,50,7,0,30,4,1,8.32579052588609
0.75,3,4,1,57,50,7,0,853,0,1,7.067319848653476
0.45,0,6,12,66,50,0,0,10,4,1,6.897816048067364
1.0,1,6,7,78,50,6,0,50,4,1,7.067319848653476
0.2,2,10,9,46,50,2,1,421,4,1,8.137927852250431
1.0,1,6,13,49,50,0,0,54,4,1,7.067319848653476
1.0,1,6,4,31,57,0,0,51,4,1,6.864680749408588
1.0,0,7,14,37,56,6,0,13,4,1,6.321774981615386
0.76,1,4,14,36,80,7,0,67,4,1,9.206757962804154
0.94,0,7,7,63,50,2,0,16,4,1,5.215153125287268
0.39,3,5,2,27,100,0,0,1729,16,1,7.852924970406669
1.0,1,6,9,59,50,6,0,67,4,1,7.067319848653476
1.0,0,6,11,48,50,10,1,21,4,1,4.371471120734365
0.95,1,6,4,43,62,6,0,50,4,2,6.059753837806675
0.8,0,6,6,51,50,0,0,10,4,1,9.28906005098699
0.79,0,7,9,25,76,6,1,13,4,1,6.62332125922482
0.8,2,7,20,56,50,0,1,128,4,1,7.067319848653476
0.04,0,4,11,39,50,7,0,32,4,1,5.866638014161137
0.9,0,4,16,43,50,6,1,34,4,1,7.772209411010319
0.93,2,7,9,47,50,6,0,298,4,1,4.371471120734365
0.95,1,6,4,43,62,6,0,50,4,2,7.067319848653476
1.0,1,5,2,54,50,0,1,67,4,1,4.371471120734365
1.0,0,6,6,39,67,6,1,44,4,1,7.067319848653476
1.0,3,7,1,51,50,9,0,741,4,1,3.6958550678503617
1.0,3,7,3,38,54,0,1,714,0,1,7.3155975593760525
0.06,1,5,0,45,50,0,0,78,4,1,6.700238983553627
1.0,0,7,18,59,50,6,0,5,4,1,7.067319848653476
1.0,0,10,2,63,50,3,0,13,4,1,7.067319848653476
0.71,0,5,10,28,60,6,1,21,4,1,7.324232859941523
1.0,4,7,12,42,63,6,0,2715,4,1,7.02919384725252
1.0,0,6,4,69,50,6,0,16,4,1,7.067319848653476
0.32,4,7,6,23,80,6,1,4128,11,1,7.067319848653476
0.61,2,7,3,65,50,0,0,421,20,1,7.067319848653476
0.04,2,5,3,69,50,0,1,453,20,1,7.890956716138919
1.0,4,4,5,48,50,6,1,3317,20,1,7.067319848653476
1.0,3,4,6,67,50,10,1,658,20,1,7.067319848653476
0.17,5,5,3,31,72,6,0,27000,0,1,7.1669992959210695
0.84,4,7,6,43,56,0,0,3317,20,1,7.8582541821860294
1.0,4,6,9,71,50,6,0,2041,20,1,4.2626798770413155
1.0,4,4,3,36,97,3,1,3317,20,2,7.269449604721021
1.0,4,9,4,39,55,3,1,9096,0,1,5.331848849756829
0.31,4,6,5,60,56,6,0,3317,20,1,6.5994214187994835
1.0,4,7,10,71,67,6,1,3317,20,1,1.9837562915454279
0.46,2,9,11,53,50,0,1,499,20,1,6.0960947961860645
1.0,0,5,6,58,100,3,0,29,12,1,7.02919384725252
0.84,4,9,1,59,50,3,0,4762,20,1,7.370602109328407
1.0,3,5,3,54,50,9,1,1005,20,1,7.067319848653476
0.06,2,4,0,58,50,6,1,328,20,1,4.2626798770413155
0.22,3,5,11,31,80,7,0,1313,4,1,7.02919384725252
1.0,4,5,13,68,50,6,0,3317,20,1,7.067319848653476
0.33,4,6,14,70,50,6,0,3317,20,1,6.733401891837359
1.0,4,6,7,67,50,6,0,3317,20,1,7.067319848653476
0.87,4,4,6,76,96,10,1,3317,20,1,7.067319848653476
0.49,4,6,15,54,76,6,1,3317,20,1,3.4657359027997265
1.0,4,6,14,44,50,6,1,3317,20,1,10.046586529508392
0.17,4,8,13,45,50,1,1,3317,20,1,7.067319848653476
1.0,4,6,6,45,50,7,1,3317,20,2,7.923659644777248
1.0,4,5,2,79,50,7,1,3317,20,1,7.364755985453206
1.0,2,7,2,52,50,2,0,212,20,1,7.067319848653476
1.0,4,6,3,47,50,0,0,3317,20,1,9.129736423503156
0.65,4,4,7,28,100,9,1,3317,20,1,6.375024819828097
1.0,3,6,1,41,63,8,1,721,20,1,6.643958989656315
0.88,4,6,1,52,50,6,1,3317,20,1,7.067319848653476
1.0,4,13,1,64,52,4,1,3317,20,1,7.8640625610933705
0.72,4,7,14,54,62,7,1,3317,20,1,7.067319848653476
0.04,4,14,20,48,50,1,1,3317,20,1,8.289885984104092
1.0,4,5,9,55,50,7,1,3317,20,1,4.2626798770413155
0.92,4,7,11,49,68,7,0,3317,20,1,9.42378746420906
1.0,4,4,12,36,51,10,1,3317,20,1,10.837244851908915
0.57,1,6,13,20,95,0,0,56,4,1,7.719156495371579
1.0,4,6,15,49,50,3,1,3317,20,1,4.2626798770413155
0.53,4,4,3,28,64,0,1,3317,20,1,7.601402334583733
0.53,2,10,6,53,50,6,1,499,20,1,7.231894634444255
0.51,4,6,10,31,68,7,0,3317,20,2,4.2626798770413155
0.79,4,10,7,45,50,0,1,3317,20,1,7.304522671387105
0.83,2,4,10,52,55,9,1,135,20,1,7.067319848653476
0.9,4,8,10,40,50,1,0,3317,20,1,8.12740456269308
0.78,0,7,6,55,96,6,0,46,4,2,6.33693192019845
1.0,4,6,6,45,50,7,1,3317,20,2,7.067319848653476
0.51,4,6,10,31,68,7,0,3317,20,2,7.067319848653476
0.6,4,6,8,54,50,7,0,3317,20,1,7.067319848653476
0.25,4,5,5,45,50,9,0,3317,20,1,7.609138450466797
0.49,3,4,6,19,125,0,1,875,20,1,7.067319848653476
1.0,2,7,7,48,56,8,1,376,20,1,5.563715485759083
0.56,3,7,3,33,53,0,1,609,20,1,6.622257485920952
0.5,4,7,2,54,50,0,0,3317,20,1,6.366350165583741
1.0,4,4,3,36,97,3,1,3317,20,2,6.2753456550377225
1.0,4,6,14,75,50,0,0,3317,20,1,4.68213122712422
0.7,4,7,3,38,62,10,0,3317,20,1,7.067319848653476
0.95,4,6,2,42,50,0,0,3317,20,1,6.520812567259457
0.08,4,10,19,52,50,6,0,3317,20,1,5.383531295762517
0.57,3,7,9,27,95,6,1,741,4,1,6.431830152224202
1.0,2,6,12,43,50,0,0,141,7,1,6.6347516163090905
0.97,2,7,3,38,58,0,0,416,7,1,8.020953999845167
0.9,3,8,13,41,80,10,0,542,7,1,7.067319848653476
0.3,3,9,14,25,100,0,1,960,7,1,7.067319848653476
0.43,2,6,13,20,100,0,1,203,4,2,7.02919384725252
0.29,2,7,17,49,50,0,1,151,7,1,7.067319848653476
0.14,2,11,6,34,58,9,0,416,7,1,7.067319848653476
1.0,2,10,5,61,50,0,0,106,4,1,7.067319848653476
0.4,2,7,19,20,95,0,1,106,4,1,7.067319848653476
1.0,2,6,3,68,50,6,0,133,3,1,7.067319848653476
1.0,3,7,7,59,50,6,1,678,3,1,7.292384826502163
0.68,3,7,11,41,106,8,0,563,0,1,6.459137337057077
0.71,2,7,3,38,55,1,0,291,0,1,4.495913200051142
1.0,2,10,2,50,50,3,0,133,3,1,6.0920788171405755
1.0,1,4,6,57,58,0,1,83,3,1,7.067319848653476
1.0,5,5,15,39,50,9,1,27000,0,1,6.307004947688159
0.11,3,6,2,56,50,7,0,1440,20,1,7.02919384725252
0.3,2,4,0,44,77,0,0,133,3,1,7.89185791861334
0.24,3,7,6,26,60,10,0,959,3,1,7.219751843765346
1.0,3,12,3,45,50,1,1,959,3,1,4.412919498116252
0.59,5,9,3,45,50,4,1,27000,0,2,7.067319848653476
1.0,1,4,12,34,58,7,0,60,3,1,7.289501300469708
0.53,3,5,0,73,50,6,0,959,3,1,6.675419609299012
0.3,2,8,17,20,100,9,1,203,5,1,7.067319848653476
1.0,1,5,2,67,76,0,0,87,5,2,4.4760860325765535
0.59,5,9,3,45,50,4,1,27000,0,2,7.067319848653476
0.32,2,8,8,43,50,6,0,257,5,1,7.067319848653476
0.2,3,9,11,43,80,7,1,1054,4,1,6.710815393164563
1.0,3,7,8,49,50,0,1,1054,4,1,7.067319848653476
0.43,2,6,13,20,100,0,1,203,4,2,14.154164983307393
0.68,3,5,22,56,100,6,1,1054,4,1,7.067319848653476
0.74,2,8,3,47,54,10,0,244,0,1,5.251068513947426
0.96,2,8,15,32,60,4,0,176,4,1,4.219066431358547
0.6,3,7,10,63,50,2,0,1054,4,1,9.208682999292531
0.54,3,10,13,65,62,6,0,1054,4,1,10.347307614520757
0.31,3,6,8,43,95,10,0,741,4,1,7.02919384725252
0.21,3,6,8,27,100,6,0,1054,4,1,8.594778111973197
0.37,3,5,9,21,100,9,0,1054,4,2,7.067319848653476
0.73,2,5,7,54,50,9,0,399,4,1,7.720954031234855
0.69,2,7,14,19,100,6,1,376,4,1,10.27761540455747
0.62,3,6,8,30,90,6,0,1054,4,1,6.375024819828097
1.0,0,9,1,49,58,8,0,30,4,1,7.067319848653476
1.0,3,6,11,62,62,6,0,1054,4,1,7.067319848653476
0.6,3,6,8,25,90,6,0,1054,4,1,5.5425568261569795
0.37,3,5,12,31,100,3,0,1054,4,1,7.809630606381964
0.62,3,6,10,34,100,6,0,1054,4,1,7.067319848653476
0.62,0,10,0,49,50,1,0,30,4,1,8.01862546504575
0.29,3,7,11,41,100,7,1,1054,4,1,7.067319848653476
0.75,3,7,14,47,55,1,0,1054,4,1,6.716618986302906
0.37,3,5,9,21,100,9,0,1054,4,2,7.067319848653476
1.0,2,7,19,37,75,0,1,374,4,1,7.067319848653476
0.04,0,6,17,19,100,9,1,16,4,1,7.067319848653476
0.45,3,11,12,44,50,2,1,1054,4,1,4.912948960138995
0.01,3,12,17,39,80,2,1,1054,4,1,8.322605512392958
0.29,3,7,13,47,100,6,1,1054,4,1,7.233859669031195
0.57,3,8,3,52,71,1,0,1054,4,1,6.2166061010848646
