date,recession_probability,1_month_recession_probability,3_month_recession_probability,6_month_recession_probability,1_year_rate,3_months_rate,6_months_rate,CPI,INDPRO,10_year_rate,share_price,unemployment_rate,PPI,OECD_CLI_index,CSI_index,Year,Quarter_Number,Month_Number,gdp_per_capita,seasonally_adjusted_INDPRO,seasonally_adjusted_CPI,seasonally_adjusted_unemployment_rate,anomaly_INDPRO,anomaly_CPI,anomaly_unemployment_rate,anomaly_PPI,anomaly_share_price,anomaly_1_year_rate,anomaly_3_months_rate,anomaly_6_months_rate,anomaly_10_year_rate,CPI_trend,INDPRO_trend,unemployment_rate_trend,PPI_trend,seasonally_adjusted_PPI,1_year_rate_acf1_original,1_year_rate_sumsq_acf_original,1_year_rate_acf1_diff1,1_year_rate_sumsq_acf_diff1,1_year_rate_acf1_diff2,1_year_rate_sumsq_acf_diff2,1_year_rate_acf_seasonal,3_months_rate_acf1_original,3_months_rate_sumsq_acf_original,3_months_rate_acf1_diff1,3_months_rate_sumsq_acf_diff1,3_months_rate_acf1_diff2,3_months_rate_sumsq_acf_diff2,3_months_rate_acf_seasonal,6_months_rate_acf1_original,6_months_rate_sumsq_acf_original,6_months_rate_acf1_diff1,6_months_rate_sumsq_acf_diff1,6_months_rate_acf1_diff2,6_months_rate_sumsq_acf_diff2,6_months_rate_acf_seasonal,CPI_acf1_original,CPI_sumsq_acf_original,CPI_acf1_diff1,CPI_sumsq_acf_diff1,CPI_acf1_diff2,CPI_sumsq_acf_diff2,CPI_acf_seasonal,INDPRO_acf1_original,INDPRO_sumsq_acf_original,INDPRO_acf1_diff1,INDPRO_sumsq_acf_diff1,INDPRO_acf1_diff2,INDPRO_sumsq_acf_diff2,INDPRO_acf_seasonal,10_year_rate_acf1_original,10_year_rate_sumsq_acf_original,10_year_rate_acf1_diff1,10_year_rate_sumsq_acf_diff1,10_year_rate_acf1_diff2,10_year_rate_sumsq_acf_diff2,10_year_rate_acf_seasonal,share_price_acf1_original,share_price_sumsq_acf_original,share_price_acf1_diff1,share_price_sumsq_acf_diff1,share_price_acf1_diff2,share_price_sumsq_acf_diff2,share_price_acf_seasonal,unemployment_rate_acf1_original,unemployment_rate_sumsq_acf_original,unemployment_rate_acf1_diff1,unemployment_rate_sumsq_acf_diff1,unemployment_rate_acf1_diff2,unemployment_rate_sumsq_acf_diff2,unemployment_rate_acf_seasonal,PPI_acf1_original,PPI_sumsq_acf_original,PPI_acf1_diff1,PPI_sumsq_acf_diff1,PPI_acf1_diff2,PPI_sumsq_acf_diff2,PPI_acf_seasonal,OECD_CLI_index_acf1_original,OECD_CLI_index_sumsq_acf_original,OECD_CLI_index_acf1_diff1,OECD_CLI_index_sumsq_acf_diff1,OECD_CLI_index_acf1_diff2,OECD_CLI_index_sumsq_acf_diff2,OECD_CLI_index_acf_seasonal,CSI_index_acf1_original,CSI_index_sumsq_acf_original,CSI_index_acf1_diff1,CSI_index_sumsq_acf_diff1,CSI_index_acf1_diff2,CSI_index_sumsq_acf_diff2,CSI_index_acf_seasonal,gdp_per_capita_acf1_original,gdp_per_capita_sumsq_acf_original,gdp_per_capita_acf1_diff1,gdp_per_capita_sumsq_acf_diff1,gdp_per_capita_acf1_diff2,gdp_per_capita_sumsq_acf_diff2,gdp_per_capita_acf_seasonal
1997-05-01,0.0,0.0,0.02,0.0,5.537142857142857,5.048095238095239,5.296666666666667,159.9,79.4296,6.71,4.690294038478091,4.9,132.2,100.551237772515,103.2,1997,2,5,45340.66666666666,79.4044534297605,159.93979511000268,4.96478459821037,0,0,0,0,0,0,0,0,0,160.11712713649362,79.7546393792316,5.012480759434673,131.2439380579543,131.8845411786231,0.9776310212370393,7.297979580010505,0.35756066118499735,0.24182641820078576,-0.14424597121976268,0.29860572587580614,,0.9749320685350338,7.10204836611111,0.3251042150182279,0.28025771259455806,-0.1791397055937482,0.31935069067144245,,0.976464607383761,7.22911094798147,0.339182943547038,0.2649898114841202,-0.1670080677468585,0.3103614282155151,,0.9932897594223993,9.258852035104482,0.6235240203517292,1.9238352595767663,-0.312967581047384,0.14820919956965328,,0.9878693776765893,8.68134334773276,0.351131229644013,0.32197876773518175,-0.44383395526930497,0.22440002462614544,,0.9845835204943303,8.021495457156256,0.33123493521567804,0.16242963477752034,-0.16606202543479817,0.24162107499198754,,0.9897064488238871,8.921883519327455,0.27005169533765305,0.08594164331634706,-0.2869451724161022,0.14842492630167098,,0.9876953414451561,7.908718969194076,0.17559046561760264,0.27847475399241944,-0.5422796634725254,0.33072927782249417,,0.9926119795692576,9.16447034978282,0.26584695346705356,0.4191935073097871,-0.5169243830266235,0.2907813450318997,,0.9879751806248357,5.317736266047891,0.9614183860270615,2.659179516200677,0.879047900919139,1.628485573282663,,0.9438884020490637,5.792178389873916,-0.004843300895858128,0.02839617274430012,-0.47535342067392317,0.24038218785378251,,0.9913209022521425,9.057803463628712,0.7669457049514129,1.1905251512634336,-6.115110318031947e-05,0.19721997904372834,
1997-06-01,0.0,0.02,0.0,0.04,5.37952380952381,4.930952380952381,5.132857142857144,160.2,79.7971,6.49,4.77218967690201,5.0,132.3,100.687695753615,104.5,1997,2,6,45478.333333333336,79.99870095753396,160.28841150669533,5.019369297327779,0,0,0,0,0,0,0,0,0,160.36208809528463,80.2627590426557,4.963510329870641,131.67503358987443,132.34709175269728,0.9775465625972055,7.301607208800318,0.3576630811829464,0.24197130209188003,-0.1441078251333687,0.2986157215502627,,0.9748879919499001,7.104608192101081,0.32518263001951503,0.28027708746442986,-0.17913676774747536,0.3193451612750629,,0.976382187059931,7.232502821799279,0.3392169258532561,0.2650249696694422,-0.16687365037555685,0.3102659831600404,,0.9933121804244215,9.26224210146443,0.6242569666149174,1.92503038851252,-0.313080946172379,0.14924461609445383,,0.9878620260338475,8.678931823225533,0.35224862329351364,0.3251457775738214,-0.4442432863234518,0.22474103941523996,,0.9844158170285454,8.02420153498875,0.3318329015101233,0.1626691344131593,-0.1657887979701586,0.24149794837000996,,0.9892890808104128,8.909173272958684,0.2789542673122862,0.09041443053209228,-0.2926462046539875,0.15067064792267545,,0.9878916535757226,7.908653528451727,0.1738858353138048,0.2767444568534552,-0.5413623557346481,0.33048609601431433,,0.9926515074139725,9.161962130764302,0.26533515136136965,0.4181876143078695,-0.5168881948099812,0.29145506723067455,,0.987872727590925,5.313062558518411,0.9614923826846415,2.6608142581467806,0.8790254585322078,1.6284357158993785,,0.9438630330665493,5.788508254373792,-0.004369095858164234,0.028389059531324427,-0.4753615930437846,0.24038132137587995,,0.9912937794502099,9.05449567557131,0.76740318877167,1.1974854907779062,-4.2510226065520414e-05,0.19721983614617883,
1997-07-01,0.02,0.02,0.0,0.02,5.241363636363636,5.052272727272727,5.118636363636363,160.4,80.4666,6.22,4.850930027717056,4.9,132.4,100.807340005383,107.1,1997,3,7,45616.0,80.84033340831729,160.45943219836929,4.862643226216241,0,0,0,0,0,0,0,0,0,160.59062811918352,80.76330763336493,4.913095778076012,132.07572663267658,132.23439350229052,0.9774733519428321,7.30387968704654,0.3578487807191536,0.24232194586446704,-0.144116291066151,0.29860764005801327,,0.975001473191376,7.108254055024404,0.3250212364739371,0.28010003998233385,-0.17907880549563307,0.3190697990468837,,0.976409899350644,7.235762801706088,0.339241458122298,0.2650535862743489,-0.16694505552870378,0.3101859628834064,,0.9933454300254109,9.265784447920428,0.6239626984531993,1.924301848489509,-0.3147549430273296,0.14985681734223297,,0.9876797602790743,8.674093714194074,0.35278819207845113,0.32833823590214833,-0.4439921394369619,0.22295243655538127,,0.9841746792760703,8.02292173149995,0.3327098838602341,0.1636380046282286,-0.1657468383803866,0.24152837321463086,,0.988902340897682,8.8914504414699,0.28398957220160603,0.09294985185879415,-0.2925303734466015,0.15078406059968016,,0.9877717413196023,7.906394405539312,0.17294076534291894,0.27737905242742106,-0.5432152354631565,0.33284035745231993,,0.9926903285953775,9.160893368338844,0.26544305982980965,0.41697407384198737,-0.5168875798304551,0.29145368035487773,,0.9877706729766399,5.307995209850263,0.9616175046529324,2.662948915090112,0.8789172414870842,1.6282772676727533,,0.9432771449973032,5.776997297937127,-0.0036813009042654396,0.028162834369142607,-0.47534663576147856,0.24037352040100074,,0.9912679737230394,9.051163507943622,0.7678563606059166,1.2041298333779025,-4.2393114832743865e-05,0.19721969611571077,
1997-08-01,0.02,0.0,0.0,0.0,5.265238095238095,5.141904761904762,5.188571428571429,160.8,81.2825,6.3,4.852858048973214,4.8,132.5,100.893459407327,104.4,1997,3,8,45698.0,81.18949163570605,160.86579921724524,4.845594774200674,0,0,0,0,0,0,0,0,0,160.80640980863242,81.25060893139762,4.862652628370417,132.43623327010084,132.78767867391986,0.9775299272262551,7.306739800134323,0.35780959077134245,0.2422897551194559,-0.14405287209658033,0.2989901815372315,,0.9750869945632182,7.112491005758985,0.32508909253698953,0.28012744096171,-0.17912658756783412,0.31906438589392405,,0.9764942187710672,7.239719979238998,0.33921498851439413,0.2650315069555757,-0.16684571077204188,0.31027127839372054,,0.9933560556458604,9.269009038659851,0.6235351030450994,1.9222181378307897,-0.31521934291464837,0.14908418644293997,,0.9874173230769224,8.665545243893568,0.35675957478332637,0.33581651286162534,-0.44320360044805196,0.222977516672978,,0.9843043781528767,8.024153273702638,0.33217193778533344,0.16326922747028855,-0.16569196218989216,0.24209210059054292,,0.9890949890783817,8.880239758943972,0.28334835884408616,0.0927554116390547,-0.2906940599968332,0.14997587225747686,,0.9876467691204927,7.902270806350173,0.173641267948578,0.27822643705323247,-0.5432178829069524,0.3328435494346065,,0.9927284611965527,9.161191240068431,0.26555034532109195,0.4162227201011095,-0.5168875795108766,0.29145417953240704,,0.9876936911368929,5.303233315809086,0.9617679402927014,2.665111341917289,0.8786255795258645,1.6275340853907123,,0.9449455290698388,5.788441071198514,-0.0051362934248411875,0.028765302932932668,-0.47467383271996205,0.24018236840041857,,0.991292749252263,9.048775488493007,0.7683081236807363,1.207237193329114,-2.6812918187302063e-05,0.19367697234996228,
1997-09-01,0.0,0.0,0.04,0.04,5.228571428571429,4.952857142857143,5.088095238095238,161.2,82.0327,6.21,4.879115468266414,4.9,132.8,100.951023850088,106.0,1997,3,9,45780.0,81.98876751435904,161.19909138566234,4.857186002493416,0,0,0,0,0,0,0,0,0,161.01539573232455,81.7220786004547,4.814243152660966,132.74914909741287,132.9901876150588,0.9775390300575647,7.309221065511515,0.3577936328735663,0.24223527047304447,-0.1441402948653359,0.29897713628694056,,0.9749932548197786,7.115163787857038,0.32484797319834446,0.2799460045958004,-0.1789804116412534,0.3191216378567352,,0.9764582326549306,7.242709035982454,0.3391141499664661,0.2649172415873661,-0.1669144180175879,0.31031111596692923,,0.9933666993942614,9.27190330702253,0.6235779656502924,1.9201908142473842,-0.3152328102575739,0.14908864232414504,,0.9872037543513476,8.654957129255381,0.3622790706109081,0.34701057989872086,-0.4433215455687218,0.22316958061586092,,0.9842580010617057,8.024349726740867,0.3319330131684069,0.16275770977664278,-0.1666660746508289,0.2415814432879855,,0.9891067602534853,8.871263787948305,0.2830765123447237,0.09212466956574415,-0.2922688851224561,0.1506099653392717,,0.9878568468616697,7.902337373099418,0.1727141976348372,0.27614446815950516,-0.5421680754497538,0.33076886112508264,,0.992739939614307,9.161901860225303,0.2655406902689134,0.41624252224880387,-0.5168303904975476,0.29150106063740266,,0.9876436822824378,5.299332621833099,0.961848177996055,2.666659318255267,0.8787833230192268,1.6280534079919122,,0.9448081337241958,5.79723501008238,-0.006026166028739417,0.02848095395113495,-0.4761238281277706,0.24173016260012728,,0.9913175188638709,9.047262559381826,0.7683485175669239,1.2097439354007944,-1.702764963460428e-05,0.19367693026314384,
1997-10-01,0.0,0.0,0.02,0.04,5.166363636363636,4.972727272727273,5.090909090909091,161.5,82.7656,6.03,4.909030624993147,4.7,133.5,100.981297283988,105.6,1997,4,10,45862.0,82.65867470340032,161.4040271887366,4.739271687159656,0,0,0,0,0,0,0,0,0,161.22355543705743,82.17816546487694,4.769236100676817,133.00959849899135,133.08159433552393,0.9775282119726384,7.310949622764014,0.357806370765166,0.24228089212584128,-0.14412425312283714,0.29907662328801143,,0.9750428645343239,7.1180851441124044,0.32481652996541027,0.2799127288938676,-0.1792980035418414,0.31904470742601776,,0.9764987354613708,7.2457136343084425,0.33911268882446655,0.26491480282731583,-0.16703038095317915,0.3101078438105374,,0.993388299428551,9.274656123088867,0.6233948900215407,1.9214838702470691,-0.3150292251350837,0.14979982008346227,,0.9870096139700587,8.642671370064544,0.3668643732142392,0.35915807890500584,-0.44329896754401715,0.22318363178015763,,0.9841066577624686,8.021304772846513,0.3320795815094511,0.16298034279011295,-0.16637108130666153,0.24242943643125278,,0.9890938109957484,8.863510429607329,0.2834049567634253,0.09272458830584493,-0.29218265161305096,0.15083757335372278,,0.9875404678632619,7.8981323214617545,0.17058612202401074,0.2764135672974755,-0.5427065715761835,0.32942321377874717,,0.9926991101582625,9.162127101063366,0.265375852485564,0.41593016540043776,-0.5163798335597475,0.2906410719098995,,0.987622807465397,5.2966979646272,0.9618825837794034,2.667386278449279,0.8788625160494681,1.6287524592169547,,0.9455389279721143,5.812390175476356,-0.006166996049615779,0.028458256520459097,-0.4768169992197232,0.24217099228028907,,0.9913422788294404,9.046635785736573,0.7683886749784878,1.211838175954225,-1.6981125905935023e-05,0.19367688738094915,
1997-11-01,0.0,0.04,0.0,0.02,5.171111111111111,5.1433333333333335,5.165555555555556,161.7,83.427,5.88,4.8865311026461296,4.6,133.5,100.978701270366,107.2,1997,4,11,45976.0,83.34531025886015,161.6046101013077,4.60878965383378,0,0,0,0,0,0,0,0,0,161.4343866376092,82.61940588156753,4.728032556134075,133.21718402716346,133.45135497251215,0.9775729417257724,7.3128030146033325,0.35780389827768005,0.24227912169996854,-0.14413449536633455,0.299149951425203,,0.9751763647125511,7.122137633110986,0.3247633551015531,0.27990390924728964,-0.17907702251506005,0.3191100822973246,,0.9765864882243105,7.24930318121471,0.3390953953237574,0.2648903050541424,-0.16697099486554018,0.3101594981446404,,0.9934204897121821,9.277450403197385,0.6231016457707783,1.9236959599537764,-0.3142063669065916,0.14886474176602288,,0.9868676625082095,8.629814516258842,0.3709236048752041,0.37240290483635097,-0.4432421491591179,0.22284412575574772,,0.9839866358839022,8.015853401571212,0.332564634848617,0.16332142900176388,-0.16641638736099434,0.24257198774588637,,0.9894492612765708,8.863871888505752,0.2821614808917144,0.09130601876253984,-0.2916193174100181,0.15116052958556733,,0.9874071890306729,7.893022284522985,0.17209067914511747,0.27756124711128616,-0.543888211090609,0.33034512549591916,,0.9927504753680022,9.163767225188458,0.2648005530967483,0.4150683416502065,-0.5164513973944993,0.28961691972020154,,0.9876378880639706,5.295640878601708,0.9618674956257484,2.6671090357720635,0.8788218399616607,1.628887999027097,,0.9454198506530719,5.825271776895276,-0.006304600882159599,0.028228507873508633,-0.47703366596316715,0.24208551955509297,,0.991339287175126,9.046398518790973,0.7680646706987592,1.214748186837118,-2.2507699284783294e-05,0.19388307982959496,
1997-12-01,0.04,0.02,0.04,0.42,5.235,5.162272727272727,5.23590909090909,161.8,83.784,5.81,4.925831015446476,4.7,133.6,100.942266466239,102.1,1997,4,12,46090.0,83.61735434017862,161.73046974126711,4.66552232806867,0,0,0,0,0,0,0,0,0,161.64803267413564,83.04619035414814,4.690697574040627,133.37231671624392,133.95131973869152,0.9776615092750116,7.315521518326219,0.3577889247561297,0.24236299525210042,-0.14409423451097952,0.29921692436292224,,0.9752160700096786,7.126142516018506,0.32478730672350853,0.2799475837748128,-0.17919415659981586,0.31895119736975197,,0.9766658921285406,7.253332979188205,0.33912796308765425,0.2650243389162078,-0.1669738138817951,0.31015243914910867,,0.9934628719914209,9.280461759544954,0.62304586554844,1.925342107764411,-0.3133889985589322,0.14891232604633262,,0.9869152947792933,8.620256669885515,0.3728036731359161,0.378743918179791,-0.4422861151604426,0.22291117593267046,,0.9839669478640704,8.010553892630714,0.33278940509329574,0.163349010405155,-0.16635397855758322,0.24270700146936472,,0.98936500606249,8.863308976113501,0.28055106984027967,0.0901596013635057,-0.2935735925024651,0.15029130010506317,,0.987648755809355,7.893457784210534,0.17116755396393335,0.2755785504491284,-0.5418854791007561,0.3283458354062657,,0.9927879699231708,9.165899123380232,0.26498456860083797,0.41493071616214083,-0.516631911132379,0.28971042121931834,,0.9876871885854642,5.296251927171643,0.9617972007283826,2.665861728651179,0.8788867071159223,1.6286031116081667,,0.9476192323611837,5.861327171192261,-0.007932371291603148,0.02802975495716435,-0.4762100495058992,0.24080043560152087,,0.9913370548841,9.04663047842813,0.7682833044863874,1.2180000451503061,-2.9799668707085447e-05,0.19388302878511635,
1998-01-01,0.02,0.0,0.04,0.48,4.982,5.037,5.029999999999999,162.0,84.1564,5.54,4.924206198720483,4.6,132.0,100.889818978252,106.6,1998,1,1,46204.0,84.19377611283744,161.88993566055544,4.612997696414402,0,0,0,0,0,0,0,0,0,161.8632929628787,83.45781018198687,4.65712179839691,133.4687435997881,132.7926581895177,0.9774783502603285,7.315264514269223,0.3573271975368297,0.24128791901112054,-0.14413112855187193,0.29880264088465297,,0.9751674903293458,7.129113264876224,0.3247252928196495,0.279870988895786,-0.17903109726668776,0.3190987320840951,,0.9765498750031926,7.255370102747069,0.33885052912171665,0.2644411608156516,-0.16686878729850244,0.3100278397349528,,0.9934937734243827,9.283447195211146,0.6241143121082855,1.9306764385250426,-0.31381222058135455,0.1493982111398901,,0.9869549654597713,8.613103535652598,0.37340779582698197,0.3838457906733173,-0.44234826586924975,0.22295614013791942,,0.9836716811647173,8.000328458619029,0.33267809613204113,0.16197302141335074,-0.1665212897915863,0.24226547377435326,,0.9895663945734213,8.86669546931393,0.280092431375042,0.09006207044511637,-0.29544624205633474,0.14990796890791253,,0.9875162151765382,7.892525196254499,0.1702336223362803,0.276340668595817,-0.5427609992945627,0.3290709900892022,,0.9930340709531261,9.172333625518215,0.2626214638101562,0.40384317788394736,-0.5129870646248825,0.2851245642297718,,0.9877485522554299,5.298227476324248,0.9617562925578615,2.664583157725311,0.8790930497609231,1.6288690810452235,,0.9461851311235602,5.882831118781336,-0.012625224124356545,0.028251297732610613,-0.47828798773769343,0.2428664984906297,,0.991335566569494,9.047176299052222,0.7685003359534036,1.221088503478472,-2.9718909588489736e-05,0.19388297874357613,
1998-02-01,0.0,0.04,0.02,0.0,5.04,5.08578947368421,5.067894736842105,162.0,84.3066,5.57,5.008845508164608,4.6,135.2,100.821770434019,110.4,1998,1,2,46304.0,84.1118671798587,162.01605796294643,4.574284313826419,0,0,0,0,0,0,0,0,0,162.07817382157947,83.85084905829633,4.626768933929137,133.5011243449377,135.18837243998416,0.9775756088939899,7.316536195457476,0.35714030955191134,0.24116207837454215,-0.14491687221940447,0.29804876529289903,,0.9752287387605731,7.13251981076958,0.32466775537569864,0.2797415772800486,-0.1791554937336214,0.3188282942394325,,0.9766160314453862,7.25805670794341,0.3387720754445475,0.2643489716281885,-0.16729031849013729,0.30945356040416055,,0.9935452591765013,9.28681444783692,0.6230373891540617,1.9293972622362545,-0.314268142681428,0.14991928517071,,0.9871240728775659,8.61038737717738,0.3734819837981192,0.38422061604461355,-0.4420687575952714,0.22239908450925736,,0.9837948130932931,7.993907039274298,0.33249451449149786,0.16188073282155346,-0.16731567106529324,0.2411821231686886,,0.9891667917875892,8.863337317748405,0.2769551804305705,0.08689984068881029,-0.2966614244670207,0.14801648754410288,,0.9875784062371997,7.893598244157397,0.17025101822963204,0.2763718757604898,-0.5434574976122253,0.32950992921970157,,0.9926640564918983,9.171610213493722,0.23250957621103027,0.3651787855675161,-0.503479335453156,0.2717761327149191,,0.9878182531627746,5.301200336939096,0.9617086068144453,2.663442717789141,0.8791134477852786,1.6286223075402837,,0.9450132091893096,5.889362510810222,-0.009133084677155949,0.028529243580548654,-0.47895930983216567,0.24351209533229762,,0.9913468161557795,9.048104184898593,0.7687968237692373,1.223623925607364,-2.6419040750039088e-05,0.19402276864633086,
1998-03-01,0.04,0.04,0.42,0.02,5.11,5.031818181818182,5.043181818181818,162.0,84.342,5.65,5.0910852883707225,4.7,135.2,100.720066501849,106.5,1998,1,3,46404.0,84.28915182919962,162.0964327875896,4.679032020062019,0,0,0,0,0,0,0,0,0,162.29136652366938,84.22056504799889,4.598950687972266,133.46467283314567,135.00629818628178,0.9776771246856012,7.319452203370041,0.3571658974053156,0.24113271679579787,-0.14488562927971188,0.2980517170096485,,0.9752262825054029,7.135584781683131,0.32463745108637826,0.27971069438099505,-0.1792560364832468,0.3185748938127154,,0.9766364442489806,7.260857293780407,0.3387608876293933,0.26435216391225735,-0.16739883143252193,0.3093495100495118,,0.9935956087109762,9.290529680127332,0.6251210437999346,1.9297495082608984,-0.3142681426814281,0.1499192851707101,,0.9873523356611859,8.613032128863702,0.3733857343243702,0.3823152927678216,-0.4415961952201361,0.22208813078071127,,0.9839771427397647,7.9925223446676235,0.3324973245260705,0.16174059868765195,-0.16704434059706058,0.2410653426736854,,0.9887922943986555,8.8553531161692,0.2822645817555644,0.08973683629775449,-0.2968597727078123,0.14810109738690894,,0.987814629089518,7.898992787880609,0.17010556463197415,0.27510420098573474,-0.5427214635584404,0.3291375119849895,,0.9927165678796395,9.171868496647283,0.2291420741607439,0.3647625449156677,-0.5292853168782558,0.29785237584064744,,0.9879046872895935,5.3048370243242395,0.9615479072790103,2.6618158574561894,0.8787950069031315,1.6259197052426528,,0.9472364213357372,5.920547118262082,-0.012137428119074348,0.028606294580865492,-0.47552745063487706,0.24055382610660198,,0.9913584530502533,9.049240034566427,0.7689161796337334,1.225717797278412,-2.3502584060605455e-05,0.19402271631581194,
1998-04-01,0.04,0.02,0.48,0.04,5.100476190476191,4.949523809523809,5.058571428571429,162.2,84.6339,5.64,5.1392943438310095,4.3,134.6,100.581778674863,108.7,1998,2,4,46504.0,84.69483224005833,162.18802398530036,4.288501220273735,0,0,0,0,0,0,0,0,0,162.50323770688027,84.56495475512607,4.573118503448176,133.3519563344833,134.50481117865593,0.9777112385877598,7.322808745149754,0.3571565635539363,0.24112150118394018,-0.14488515580987638,0.2980359268303167,,0.9752059860547864,7.1380116685487325,0.3246580004869873,0.27959836503455004,-0.17923619004522515,0.31854579444783954,,0.9766856812230994,7.264079060943579,0.3387565313780708,0.26435795938025497,-0.16741518064792535,0.30936480835119107,,0.9936241768004979,9.294201976320796,0.6268149926837517,1.9349229283350744,-0.31349572313155477,0.1495141185363205,,0.9874297402255249,8.617810269902298,0.3729167053345472,0.38417285959240893,-0.44160130083355303,0.22233450956324546,,0.9840392722092718,7.993350157540206,0.33247286536038495,0.16173769887548878,-0.16710017122412604,0.24114453638787328,,0.9886718058308822,8.846800675452101,0.28542907973119286,0.09113063194281626,-0.2964647721594981,0.14940646728341728,,0.9869930307967077,7.892219350093201,0.16488703852659672,0.2703185247493586,-0.5386851406971694,0.32548270837734894,,0.9928431517085676,9.174250289493282,0.22944284779024451,0.36140746971758503,-0.5239539852452902,0.2918008004927762,,0.9879965334754847,5.308629687460634,0.9613228413892194,2.659646436056094,0.8788245754246194,1.622996679172418,,0.9468508649225046,5.943929961512298,-0.013869318651077087,0.028242070924321714,-0.47848277332358147,0.24302987153555738,,0.9913704656591182,9.050519090822856,0.7690347664958207,1.2276291819197533,-2.3439404505283473e-05,0.19402266503053067,
